shop1_item1,shop1_item2,shop1_item3,shop1_item4,shop1_item5,shop2_item1,shop2_item2,shop2_item3,shop2_item4,shop2_item5,Holiday
19,36,23,16,17,25,14,12,25,33,1
19,38,9,30,14,25,15,42,23,7,1
19,46,12,22,20,14,27,11,19,12,1
19,52,15,24,17,59,4,14,25,8,1
19,69,14,4,30,27,17,19,21,22,0
20,3,5,9,8,11,5,24,25,7,0
20,3,15,18,9,13,13,7,15,10,0
20,3,3,7,12,74,56,23,32,5,0
20,4,6,2,7,11,5,11,9,3,0
20,4,1,4,4,11,4,2,6,4,0
20,5,19,27,33,13,14,25,33,6,1
20,5,11,3,5,1,6,3,4,1,0
20,5,17,14,12,4,9,12,13,11,1
20,5,7,53,45,29,32,27,16,14,1
20,5,9,22,22,45,5,20,7,25,0
20,5,14,8,10,1,1,2,4,4,0
20,6,11,11,4,23,5,14,9,3,0
20,6,10,21,8,23,2,7,13,7,0
20,6,9,12,14,13,9,7,9,11,1
20,7,2,1,3,1,2,10,2,4,0
20,10,9,8,7,15,10,7,11,14,1
20,10,11,7,15,5,10,9,10,17,1
20,10,21,7,17,12,6,11,10,9,1
20,11,9,2,5,11,6,6,18,4,0
20,12,12,3,3,3,4,2,4,2,0
20,12,5,20,1,31,40,40,30,43,0
20,12,10,11,7,16,12,17,8,12,1
20,13,17,5,1,5,3,11,7,2,0
20,13,10,11,42,11,17,11,13,11,1
20,14,13,15,14,24,17,4,16,2,0
20,14,13,11,7,11,18,12,12,9,1
20,14,7,23,9,3,2,5,6,12,0
20,14,12,13,24,11,14,17,15,16,1
20,15,28,43,7,16,8,13,7,11,1
20,15,32,8,62,6,14,23,10,20,0
20,16,19,2,14,15,21,21,18,7,0
20,17,13,14,8,5,5,3,22,15,0
20,17,11,15,5,15,5,13,23,15,0
20,17,19,9,11,9,8,10,11,8,1
20,18,23,29,17,56,22,10,9,24,0
20,19,4,1,5,15,2,16,4,10,0
20,20,26,12,10,20,13,13,14,12,1
20,20,19,9,9,13,14,21,11,11,1
20,20,29,30,31,20,17,23,5,11,1
20,24,29,17,9,29,8,3,5,3,0
20,24,36,14,16,15,41,35,30,29,1
20,24,18,19,42,2,2,21,33,26,0
20,25,29,14,44,21,24,29,22,36,1
20,26,11,26,17,13,9,4,14,13,1
20,32,8,2,73,4,2,4,41,26,0
20,34,24,8,11,25,41,10,22,24,1
20,37,8,12,48,36,17,25,37,23,1
20,38,27,13,37,10,41,29,21,29,1
20,43,7,1,4,15,37,13,24,27,0
20,43,12,18,12,21,18,11,15,18,1
20,46,41,8,27,16,46,7,16,12,1
20,47,20,7,3,26,5,12,17,17,0
20,55,37,10,24,4,3,1,4,3,0
20,84,23,10,18,24,4,16,28,7,0
21,1,5,1,11,19,3,1,2,12,0
21,1,4,10,4,6,5,7,9,11,0
21,2,1,2,30,1,9,1,14,3,0
21,2,16,20,3,12,22,7,13,52,0
21,5,14,3,22,6,2,13,5,8,0
21,6,42,5,42,11,7,24,30,19,0
21,6,13,17,9,11,8,16,5,12,1
21,7,7,2,10,1,10,4,4,5,0
21,7,7,17,23,19,60,13,49,15,0
21,8,7,28,34,10,13,23,19,5,1
21,8,9,6,3,6,7,3,6,7,0
21,8,10,19,30,12,18,17,8,20,0
21,9,13,12,6,8,17,6,3,11,0
21,9,17,13,8,22,10,11,15,22,1
21,9,12,32,15,15,6,8,19,19,1
21,11,17,20,15,17,24,12,12,15,1
21,11,22,11,18,8,10,10,8,4,1
21,12,15,6,7,9,7,17,14,6,1
21,13,6,14,10,11,9,7,11,14,1
21,13,20,7,23,4,7,10,25,4,0
21,13,4,12,8,35,11,6,3,22,0
21,13,3,3,3,2,1,5,4,5,0
21,14,6,20,11,5,7,3,2,4,0
21,14,9,25,13,17,23,15,13,9,1
21,14,11,34,31,12,14,24,31,14,1
21,14,18,52,15,11,24,54,36,34,1
21,14,5,11,19,17,17,41,25,11,0
21,14,11,20,8,15,11,2,19,6,0
21,15,9,6,10,3,2,4,10,7,0
21,15,25,7,4,30,46,23,30,32,0
21,15,2,4,1,3,2,7,9,6,0
21,17,28,18,19,13,23,3,13,25,0
21,18,17,2,12,15,2,14,1,11,0
21,18,13,9,25,2,13,4,1,4,0
21,19,16,52,16,7,10,7,14,14,1
21,19,9,56,76,39,46,37,37,17,1
21,20,22,4,8,33,10,23,6,14,0
21,21,13,7,8,4,10,20,2,3,0
21,21,42,59,12,28,20,28,21,26,1
21,23,18,40,16,34,14,21,25,14,1
21,24,19,8,12,23,8,11,7,11,1
21,24,13,18,7,18,9,6,5,10,1
21,31,15,10,12,7,9,19,5,15,1
21,64,11,23,6,15,25,16,32,19,0
21.609,24.238,14.135,15.268,9.694,69.276,73.068,33.315,74.694,17.947,1
21.712,23.129,70.362,12.579,45.444,28.888,31.279,67.568,73.979,14.044,1
22,3,43,22,19,50,12,48,8,10,0
22,4,1,6,15,25,17,24,19,20,0
22,4,16,8,7,2,6,4,11,1,0
22,5,9,10,1,4,1,1,4,5,0
22,5,5,5,5,4,3,2,27,8,0
22,5,36,23,14,1,1,13,2,3,0
22,5,10,6,12,2,2,4,1,3,0
22,6,5,14,4,12,18,10,15,30,0
22,7,19,23,19,8,15,22,13,18,1
22,7,9,22,25,13,10,20,9,11,1
22,7,11,41,5,9,5,30,12,21,0
22,7,15,19,23,11,39,15,13,54,0
22,8,6,18,6,15,9,4,8,4,1
22,9,10,14,14,10,6,11,11,6,1
22,9,10,21,30,7,10,54,16,3,0
22,9,4,14,8,26,23,24,27,41,0
22,9,7,71,16,20,44,32,17,14,0
22,11,1,4,2,6,4,3,7,1,0
22,11,11,15,11,14,12,5,7,12,1
22,11,17,16,12,12,7,22,16,13,1
22,11,12,5,11,17,22,10,11,19,1
22,12,11,6,12,10,19,17,17,22,0
22,13,11,4,6,12,16,8,16,10,0
22,14,35,27,12,19,15,8,18,15,1
22,14,9,16,18,11,10,16,14,13,1
22,14,18,8,1,5,6,6,3,6,0
22,15,27,7,13,14,8,26,5,6,0
22,16,29,29,13,4,21,7,15,11,1
22,18,20,10,14,26,9,6,8,3,0
22,19,26,4,30,24,4,29,2,6,0
22,19,13,9,32,18,10,26,42,16,1
22,19,40,9,10,25,9,7,17,49,0
22,20,12,24,5,19,6,3,1,4,0
22,20,13,15,10,9,19,18,26,8,1
22,23,12,15,27,28,12,50,26,30,0
22,25,5,21,7,1,2,12,20,8,0
22,27,18,17,7,19,12,14,12,6,1
22,30,35,27,21,20,18,18,8,15,1
22,34,9,17,20,14,19,19,6,9,1
22,34,104,29,10,35,23,32,69,17,0
22,35,21,11,18,9,44,3,4,8,0
22,36,14,11,14,17,10,19,15,11,1
22,38,14,7,14,12,13,19,8,21,1
22,40,1,42,18,24,14,14,37,81,0
22,41,22,19,20,5,39,16,9,7,1
22,63,9,15,48,31,15,22,9,31,1
22,84,12,30,67,14,37,18,13,8,0
22.059,4.321,8.547,72.024,89.515,59.212,31.147,14.906,25.194,20.682,0
22.203,41.612,28.806,68.9,56.1,14.385,7.115,12.582,99.162,78.474,0
23,1,5,9,2,5,16,6,4,22,0
23,3,10,5,11,14,9,18,18,10,0
23,5,6,17,7,14,18,2,11,2,0
23,5,88,10,13,10,3,24,1,27,0
23,7,12,10,13,10,8,20,17,8,1
23,7,11,12,12,8,7,12,8,14,1
23,7,12,14,16,10,14,20,10,5,1
23,7.494,77.974,20.2,70.465,26.038,118.444,109.779,89.803,115.024,1
23,8,16,12,23,11,24,14,33,15,1
23,10,14,9,25,7,7,11,21,8,1
23,10,8,22,20,16,32,16,8,17,1
23,11,4,15,21,8,21,15,15,2,0
23,11,26,10,15,18,11,15,23,8,0
23,12,17,19,13,11,10,19,15,9,1
23,12,23,21,5,11,7,35,1,3,0
23,12,12,8,14,9,11,30,10,39,1
23,13,10,7,12,6,9,13,12,5,1
23,13,24,4,5,2,11,7,3,23,0
23,14,27,12,11,4,11,9,18,12,1
23,16,23,10,1,2,7,10,5,13,0
23,16,14,8,12,9,9,21,13,13,1
23,16,11,14,14,34,10,29,5,21,1
23,17,11,1,10,13,33,13,4,7,0
23,20,8,15,10,10,11,11,14,12,1
23,24,4,13,14,14,15,4,2,4,0
23,26,14,12,21,10,6,20,36,8,0
23,29,10,6,16,9,22,9,16,14,1
23,30,35,26,18,18,37,16,11,13,1
23,31,18,37,34,10,13,30,35,33,0
23,31.521,14.738,54.976,61.665,4.526,24.994,53.265,31.932,32.468,0
23,32,10,19,13,30,27,9,11,13,1
23,36,12,32,51,20,16,18,78,37,1
23,37,25,21,26,11,7,21,22,24,1
23,42,118,33,92,24,13,8,33,55,1
23,47,11,7,11,13,9,2,8,9,0
23,54,17,15,16,32,16,10,9,38,1
23,69,27,44,25,55,16,34,16,15,1
23,72,17,41,6,6,5,24,38,15,0
23,78,26,38,8,6,4,13,16,21,0
23,159.471,9.715,36.112,70.444,28.018,55.241,7.691,79.294,27.121,0
23.494,14.435,48.962,11.894,51.656,9.441,13.938,14.462,13.403,4.282,0
23.935,13.838,53.244,10.45,15.209,13.218,12,98.297,71.359,109.476,1
24,1,19,25,24,6,5,63,1,6,0
24,2,1,2,1,2,3,8,3,8,0
24,2,34,14,28,34,3,27,15,6,0
24,2,1,9,4,24,8,6,3,10,0
24,5,10,13,5,6,4,17,5,4,0
24,6,6,7,17,8,14,15,24,13,0
24,8,5,4,14,2,13,4,4,19,0
24,8,9,13,9,8,8,12,7,9,1
24,10,20,22,2,20,4,16,3,1,0
24,11,22,7,7,14,9,8,12,21,1
24,11,18,14,14,7,15,5,9,12,1
24,12,17,10,9,7,11,7,8,8,1
24,13,25,13,2,5,5,14,4,7,0
24,13,6,21,13,14,8,15,10,18,1
24,16,32,18,22,13,17,11,5,15,1
24,16,24,12,26,33,8,27,3,5,0
24,17,4,24,17,10,5,46,2,7,0
24,17,24,20,30,12,22,14,19,31,0
24,18,23,11,23,2,24,3,8,2,0
24,18,10,3,10,28,26,40,34,21,0
24,18,19,24,6,4,9,15,12,6,0
24,18,5,18,4,21,7,10,28,17,0
24,22,34,12,11,11,19,6,8,6,0
24,22,4,14,8,5,8,3,8,8,0
24,23,26,1,9,13,5,1,1,4,0
24,23,3,6,2,6,1,2,14,11,0
24,24,11,11,23,11,8,9,1,7,0
24,28,30,17,26,30,17,9,17,40,1
24,29,24,14,27,10,6,2,4,5,0
24,29,16,14,10,10,3,50,30,9,0
24,29,20,21,7,17,12,10,15,12,1
24,29,24,11,22,13,32,23,22,30,1
24,33,15,19,12,15,11,10,15,11,1
24,34,21,25,9,17,18,7,5,30,0
24,45,13,23,8,10,9,10,15,19,0
24,50,47,15,5,23,9,13,21,16,1
24,67,18,9,33,16,34,13,13,8,0
24.553,35.782,41.982,57.3,16.588,77.253,23.094,9.335,21.121,27.232,1
24.685,48.359,7.497,50.191,12.229,20.809,15.288,53.597,33.782,26.024,0
25,2,10,9,4,3,9,35,15,29,0
25,3,3,3,2,5,9,9,10,9,0
25,4,17,47,19,52,15,4,18,10,0
25,5,7,14,16,12,10,10,11,15,1
25,6,15,8,19,11,17,18,8,13,0
25,7,15,9,11,16,27,17,15,10,1
25,7,11,14,11,15,13,11,11,8,1
25,9,14,40,12,16,46,22,22,51,1
25,10,23,12,12,7,19,10,7,11,1
25,11,19,17,6,11,22,15,48,14,0
25,13,27,10,20,10,13,8,5,15,0
25,15,12,7,17,16,11,4,10,18,1
25,17,22,7,9,16,8,13,16,13,1
25,17,6,16,7,4,9,11,27,16,0
25,18,11,14,8,10,23,26,13,17,1
25,18,11,31,18,12,10,13,1,1,0
25,18,18,10,2,4,14,8,20,13,0
25,19,21,10,9,8,6,1,3,6,0
25,21,17,16,22,9,16,28,4,22,1
25,26,5,3,18,54,9,30,17,23,0
25,28,15,13,28,40,16,47,26,38,0
25,29,13,13,4,11,10,16,9,11,1
25,30,7,11,23,14,33,13,9,10,0
25,35,33,9,31,15,41,9,26,20,1
26,2,15,21,6,9,13,11,8,11,0
26,3,25,40,27,1,37,13,16,21,0
26,4,2,6,13,13,6,1,1,5,0
26,5,20,27,16,30,23,13,21,16,1
26,7,24,15,3,16,16,24,18,6,0
26,8,16,2,11,12,2,3,5,7,0
26,9,25,19,8,7,5,10,17,19,0
26,9,13,21,18,20,8,15,8,12,1
26,11,44,57,53,10,5,2,37,85,0
26,12,6,26,42,24,21,11,12,21,0
26,13,30,9,11,5,10,9,13,10,1
26,13,8,27,11,2,22,8,20,3,0
26,15,4,5,24,16,9,20,14,9,0
26,18,15,28,13,15,12,22,9,18,1
26,20,27,48,33,23,25,26,46,18,1
26,20,18,24,17,44,15,28,34,21,1
26,21,24,3,15,36,18,13,18,12,0
26,24,8,18,15,12,11,15,6,8,1
26,25,23,14,9,1,14,11,1,10,0
26,25,12,24,17,19,12,14,9,14,1
26,26,18,10,21,4,7,14,2,11,0
26,27,17,22,27,14,40,38,39,13,1
26,29,24,26,23,18,19,24,11,34,1
26,32,53,22,11,16,6,18,12,14,1
26,36,25,13,41,33,12,42,20,35,1
26,43,17,10,8,6,8,13,25,12,1
26,46,26,28,33,15,33,41,11,28,1
26,69,32,8,38,10,31,26,7,6,0
26,73,36,34,23,30,17,36,20,9,1
27,1,36,32,62,30,19,30,18,22,0
27,10,8,29,15,28,14,5,5,6,0
27,10,13,12,13,13,16,12,14,50,1
27,10,26,65,5,15,35,7,47,6,0
27,11,20,21,18,22,12,45,23,21,1
27,14,20,24,53,18,31,19,13,17,1
27,15,50,24,27,2,30,13,10,26,0
27,17,16,7,18,16,5,27,11,12,0
27,20,10,44,5,4,5,22,10,41,0
27,21,35,6,17,36,16,23,14,27,1
27,22,11,10,14,10,22,12,8,16,1
27,27,10,12,2,18,12,10,4,16,0
27,27,24,32,16,1,17,18,21,23,0
27,27,30,34,32,17,49,12,7,35,1
27,28,2,26,39,21,32,17,27,22,0
27,34,8,6,2,6,28,7,13,15,0
27,35,54,48,50,10,40,8,6,8,0
27,35,41,6,16,20,7,12,21,38,0
27,41,41,33,29,20,2,31,17,6,0
27,44,51,10,1,27,9,4,19,1,0
27,65,36,27,12,15,8,5,8,10,1
27,70,19,42,72,28,24,12,5,11,1
27,84,8,41,40,12,38,16,33,56,1
28,5,7,18,9,20,7,10,27,35,0
28,7,8,12,9,6,11,7,14,9,1
28,9,1,1,4,1,3,4,4,3,0
28,12,4,11,5,10,11,9,4,18,1
28,14,17,16,17,13,32,5,35,26,0
28,14,24,12,20,7,7,10,7,5,0
28,21,17,22,13,19,13,21,7,5,1
28,21,11,7,9,8,13,9,10,21,1
28,23,7,14,13,3,11,53,10,1,0
28,25,12,34,53,17,23,28,13,24,1
28,121,101,66,77,23,61,12,4,7,0
29,2,14,33,21,7,4,34,28,30,0
29,6,13,1,13,16,7,1,2,19,0
29,6,53,5,15,31,9,55,2,39,0
29,9,19,17,28,18,9,21,22,31,1
29,10,15,11,13,9,26,15,25,41,1
29,13,27,14,29,46,14,41,15,11,1
29,15,10,32,6,1,3,5,14,7,0
29,15,8,23,27,13,34,18,19,23,1
29,16,36,26,22,55,2,20,17,12,0
29,20,17,14,18,19,21,13,21,16,1
29,21,10,22,14,12,19,8,10,9,1
29,22,29,18,40,23,15,17,18,10,1
29,23,24,1,6,21,2,3,13,1,0
29,24,50,23,12,23,38,11,10,21,1
29,27,25,44,14,23,7,17,9,8,1
29,31,26,20,9,11,20,32,18,19,1
29,41,20,24,1,3,3,4,9,10,0
29.726,22.053,16.356,130.55,165.188,151.041,78.403,88.229,60.838,51.576,1
30,3,12,10,7,2,5,1,4,10,0
30,4,21,41,6,5,14,15,16,15,0
30,4,13,4,39,5,4,17,3,11,0
30,5,9,2,3,3,5,1,2,9,0
30,9,12,28,14,14,10,20,15,13,1
30,14,8,14,18,15,21,28,3,15,0
30,21,23,10,14,19,14,19,22,16,1
30,22,26,19,12,27,29,17,13,31,0
30,22,4,24,14,30,4,30,17,16,0
30.947,10.068,43.024,41.188,114.247,7.553,31.056,76.403,21.097,15.353,0
31,1,6,3,26,3,14,13,6,14,0
31,4,17,10,5,47,10,27,27,35,0
31,7,14,7,3,17,7,2,3,1,0
31,9,7,9,9,19,32,16,8,16,0
31,17,9,12,8,6,12,13,15,9,1
31,24,18,16,9,7,22,17,8,14,1
31,26,10,22,20,23,32,36,23,14,1
31,28,32,5,13,13,6,3,31,5,0
31,31,11,16,15,11,18,6,5,4,0
31,32,9,10,11,27,22,24,20,21,1
31,34,16,24,6,10,9,3,4,33,0
31,37,16,23,24,18,6,12,17,12,0
31,38,11,6,11,15,22,28,22,13,1
31,48,65,19,26,30,21,12,37,18,1
31,67,37,28,83,19,96,21,33,43,1
31,84,41,45,7,20,17,10,4,8,0
31.059,30.206,55.697,19.879,15.229,91.574,13.371,17.724,132.306,18.888,1
32,6,2,4,10,22,24,7,11,6,0
32,9,12,12,23,9,14,12,15,22,1
32,11,6,34,22,17,15,6,10,13,1
32,15,20,11,25,11,59,16,6,22,0
32,17,14,43,24,35,39,30,23,29,0
32,18,33,16,40,10,8,9,80,20,0
32,23,17,3,2,13,36,63,58,59,0
32,26,42,10,3,6,11,4,3,6,0
32,36,25,33,8,6,9,13,14,25,1
32,40,3,48,13,16,25,29,12,18,0
33,1,1,3,2,2,3,7,3,1,0
33,7,34,18,16,29,31,59,46,60,0
33,7,18,18,1,21,16,11,2,8,0
33,10,9,5,11,8,5,10,9,9,1
33,11,3,1,9,8,7,10,25,4,0
33,14,21,11,14,33,20,13,11,7,1
33,14,22,9,20,13,13,19,9,11,1
33,15,13,44,21,33,49,14,47,13,0
33,16,14,20,7,10,26,19,29,16,0
33,18,18,24,28,49,19,32,31,17,1
33,21,10,8,15,2,14,20,5,20,0
33,21,24,30,39,5,11,21,2,19,0
33,24,16,41,81,38,19,41,38,34,1
33,25,16,32,7,14,11,10,9,10,1
33,38,30,23,8,13,38,33,15,29,1
33,41,70,34,47,24,29,32,8,26,0
33,53,18,24,7,2,15,6,48,9,0
33.488,78.591,22.174,14.059,38.462,38.8,76.929,4.7,64.776,7.129,0
34,13.424,56.247,15.768,32.932,5.329,20.124,115.056,2.591,10.291,0
34,16,6,25,15,13,12,3,22,10,0
34,19,31,65,26,17,39,17,11,25,1
34,21,16,13,1,13,12,2,3,3,0
34,23,26,18,18,33,91,18,51,22,1
34,25,12,12,16,7,41,28,11,28,1
34,25,19,57,30,66,48,44,22,31,1
34,27,34,13,14,12,45,14,14,14,1
34,27,10,21,5,6,7,1,3,24,0
34,30.059,14.926,17.082,99.376,131.082,93.218,115.218,47.388,14,0
34,37,4,29,4,13,9,8,8,13,1
34,40,44,39,32,22,36,19,10,20,1
34,41,14,58,69,78,101,106,25,50,0
34,42,27,46,24,11,39,17,11,9,1
34,60,10,47,37,43,7,11,24,35,1
35,5,3,7,2,2,9,35,1,13,0
35,6,17,11,39,13,2,4,5,6,0
35,9,22,9,25,5,1,12,10,16,0
35,10,12,15,13,34,18,8,12,17,1
35,16,32,5,29,9,18,23,27,10,0
35,19,13,3,2,7,11,2,2,3,0
35,32,9,22,2,6,2,7,9,13,0
35,38,32,20,37,20,29,19,67,26,1
35,49,26,21,12,13,27,24,22,25,1
35,70,24,13,16,98,37,1,1,4,0
36,2,48,14,12,24,14,16,16,2,0
36,5,3,4,22,7,7,24,9,14,0
36,11,28,13,19,34,29,34,35,30,1
36,12,28,3,10,10,2,15,8,14,0
36,19,15,5,10,1,2,2,16,4,0
36,24,12,32,11,6,1,3,8,11,0
36,28,25,54,41,14,38,21,13,12,1
36,30,42,2,16,5,9,3,12,8,0
36,37,24,23,13,33,11,2,3,3,0
36,39,8,22,24,19,54,29,25,70,1
36,40,14,20,11,15,20,23,13,29,1
36,46,11,6,15,37,81,93,43,57,1
36,73,8,41,50,15,25,88,35,44,0
36.541,5.035,55.347,5.2,13.132,34.112,2.718,29.518,36.668,47.968,0
37,6,10,6,9,11,7,6,14,7,1
37,18,38,13,26,37,29,50,45,5,0
37,18,21,26,184,10,25,10,67,19,0
37,20,24,23,20,16,22,31,31,28,1
37,21,28,14,191,5,9,9,10,13,1
37,22,38,5,29,8,19,10,11,13,1
37,22,10,12,12,14,13,7,20,14,1
37,28,18,16,26,17,30,26,21,23,1
37,30,57,5,27,9,2,2,12,37,0
37,32,24,24,23,38,16,32,15,16,1
37,32,21,29,8,5,3,9,16,21,0
37,38,25,25,18,14,20,15,25,14,1
37,39,22,18,13,15,12,7,13,6,1
37,39,32,22,14,21,14,24,18,14,1
37.085,37.629,15.803,50.559,21.815,33.979,14.379,39.815,88.332,29.956,1
37.632,32.803,18.821,71.471,18.821,30.212,72.603,70.406,72.2,51.315,1
37.935,91.065,48.806,101.179,32.388,16.735,32.691,19.944,63.015,25.847,1
38,8,14,34,10,11,6,3,2,3,0
38,9,30,14,39,15,20,16,7,29,0
38,10,17,10,19,21,9,11,20,6,0
38,10,15,15,30,57,19,35,16,70,0
38,15,12,14,9,5,5,28,17,4,0
38,17,24,7,10,19,21,10,12,48,0
38,22,20,26,11,10,9,36,22,50,1
38,22,32,27,23,56,60,12,12,10,1
38,28,80,46,5,16,33,51,30,21,0
39,1,7,27,38,96,28,24,9,31,0
39,6,15,37,26,46,25,35,33,38,1
39,10,1,6,5,1,1,8,4,1,0
39,15,38,14,7,42,30,10,15,9,1
39,45,33,14,21,29,26,24,28,16,1
39,51,11,35,15,3,6,6,21,8,0
39.071,33.435,36.179,81.082,35.859,149.909,27.088,19.221,41.662,55.303,0
39.185,17.141,14.479,22.141,33.85,12.471,28.232,65.921,13.068,20.221,0
40,11,5,17,1,6,2,2,5,13,0
40,13,21,12,6,7,63,64,42,72,1
40,16,14,14,8,10,6,11,18,16,1
40,16,46,4,29,21,32,13,10,33,0
40,31,31,47,8,42,22,11,8,7,1
40,39,18,18,19,3,5,20,55,18,0
40,41,64,27,26,40,22,17,37,93,1
40,44,27,54,56,9,46,37,19,32,1
40,81,20,21,11,11,6,46,13,9,0
41,8,10,9,12,22,7,17,7,12,1
41,9,28,13,2,8,10,22,9,10,0
41,17,16,14,13,30,11,14,6,27,0
41,20,7,9,10,14,16,25,12,17,1
41,23,2,15,21,23,34,16,24,14,0
41,24,11,15,14,31,2,3,2,4,0
41,29,17,6,3,4,5,14,4,15,0
41,49,46,52,1,1,2,1,3,6,0
41.521,33.059,44.888,10.353,13.047,51.924,18.156,5.018,23.459,34,0
41.585,39.626,50.482,78.335,35.741,130.718,61.959,7.506,67.056,34.521,0
42,11,11,4,33,2,4,24,19,8,0
42,18,13,16,22,13,16,23,29,4,1
42,32,5,7,11,12,19,4,16,1,0
42,38,20,23,3,8,14,7,10,14,0
42.685,21.082,45.841,22.344,73.771,10.494,63.929,12.4,34.332,33.582,1
43,6,6,4,15,2,3,10,35,36,0
43,13,30,20,7,22,64,35,33,9,0
43,14,15,31,9,15,26,6,22,22,1
43,18,9,9,13,13,7,1,3,18,0
44,7,39,12,6,24,5,10,2,19,0
44,16,34,25,5,7,11,7,15,1,0
44,21,54,23,36,33,38,13,13,23,1
44,27,3,33,12,27,31,23,38,8,0
44,29,43,48,16,3,10,3,4,7,0
44,72,65,49,11,39,37,29,20,15,1
45,13,60.232,31.659,12.606,18.359,39.818,59.403,5.559,60.176,0
45,18,37,42,27,36,11,77,3,10,0
45,22,34,20,11,20,12,18,10,13,0
45,27,22,15,22,30,20,43,5,24,1
45,34,26,44,26,29,54,21,7,35,1
45,38,14,1,4,6,5,63,5,3,0
45,49,45,22,59,14,14,8,29,19,1
45,109.138,42.512,77.512,106.112,117.547,9.306,22.471,60.568,2.297,0
46,1,9,20,9,22,16,3,11,2,0
46,11,13,45,11,15,13,16,3,10,0
46,19,20,14,15,7,9,1,1,23,0
46,22,14,16,15,21,7,9,6,8,1
46,31,30,25,16,13,34,10,2,2,0
46,39,27,36,6,7,33,11,12,4,0
46,58,4,21,36,28,42,21,29,10,0
47,8,10,6,40,24,14,36,20,17,1
47,14,10,25,10,24,15,6,18,15,1
47,25,7,65,37,16,55,39,28,27,1
47,35,15,26,25,5,35,68,5,2,0
47,46,19,1,8,50,18,14,44,11,0
47.441,25.35,22.75,28.732,53.412,13.926,40.338,85.938,17.732,16.168,1
48,17,21,34,8,11,52,39,24,13,0
48,20,28,28,29,34,46,6,43,18,0
49,6,23,32,18,27,4,15,2,9,0
49,9,22,22,9,17,24,55,8,18,1
49,26,13,10,27,8,6,8,20,11,1
50,3,3,14,15,47,18,11,3,43,0
50,39,4,4,4,18,72,104,64,117,0
50,44,35,12,37,8,2,12,19,19,0
50,45,67,27,19,35,34,30,17,17,0
50,70,58,27,29,7,6,6,13,10,0
50.459,2.285,21.385,101.859,27.024,14.876,49.738,31.874,46.997,5.035,0
50.729,67.285,13.309,76.474,5.303,20.582,35.435,12.944,80.824,83.756,1
51,1,203,21,1,11,5,12,6,14,0
51,3,28,29,11,20,40,52,39,22,0
51,12,6,10,10,8,16,6,14,24,1
51,14,42,13,4,5,9,16,11,11,0
51,42,27,57,36,51,16,24,4,12,0
51,82,53,71,20,20,12,24,1,26,0
52,21,18,23,21,1,9,1,4,3,0
52.509,70.591,66.947,28.012,41.912,20.253,26.947,32.244,82.821,35.212,0
52.665,31.824,32.479,18.576,48.485,62.241,4.55,27.968,123.747,11.424,0
53,9,11,10,15,24,24,11,10,11,1
53,22,16,30,18,20,38,31,22,20,1
53.421,60.888,22.562,60.479,18.809,25.362,52.029,14.709,22.982,90.203,0
54,4,8,29,19,2,14,4,13,15,0
54,18,24,15,9,26,7,26,7,9,0
54,18,42,55,42,25,50,13,43,60,1
54,21,24,1,6,6,4,10,5,5,0
54,36,60,43,39,19,29,15,20,26,1
54,46,40,19,44,13,14,31,56,37,1
54,52,29,40,10,19,6,4,7,11,0
55,5,55,13,2,10,9,64,28,34,0
55,10,24,12,31,8,11,15,13,19,1
55,34,47,38,14,28,16,33,11,23,1
56,11,42,30,29,30,18,7,15,13,0
56,46,21,31,23,1,8,19,18,9,0
56.285,63.903,39.279,53.494,17.485,35.982,85.171,5.347,34.938,82.897,1
58,15,44,33,4,18,14,24,14,16,0
59,11,16,11,59,52,26,55,29,33,1
59,13,53,17,17,28,20,30,22,16,1
59,27,19,29,12,27,25,33,37,18,1
59,33,15,37,14,46,41,25,14,23,1
59.9,38.594,40.132,113.232,9.4,12.35,31.521,22.003,10.218,40.671,0
61,11,18,39,16,37,28,33,42,31,1
61,13,35,19,15,13,31,13,31,18,0
62,13,20,8,1,18,5,14,11,51,0
62,24,39,49,26,19,27,26,24,42,1
62,28,10,24,2,6,3,13,8,1,0
63,14,9,4,1,11,16,7,25,2,0
63,18,10,11,8,9,16,13,18,10,1
64,9,60,23,26,33,17,29,44,49,1
64,18,48,5,17,9,3,5,23,39,0
64,22,44,10,13,16,9,14,35,31,0
65,6,19,8,32,108,206,86,120,22,0
65,9,9,19,17,49,30,24,23,11,0
66,10,16,40,13,24,24,4,16,7,0
66,32,23,51,11,7,14,11,8,26,0
68,7,27,15,7,16,18,16,16,19,1
69,21,40,26,2,18,14,55,21,12,0
69,85,89,75,24,51,15,2,11,27,0
70,2,7,18,8,12,20,2,4,8,0
70,15,41,22,37,25,2,5,2,9,0
71,15,26,26,15,25,26,12,13,13,1
71,17,29,28,22,25,24,28,41,10,1
71,70,65,27,57,12,1,3,5,28,0
72,25,57,14,18,9,26,166,26,22,0
74.147,2.571,5.024,40.503,33.426,9.897,108.306,111.097,27.438,76.512,0
80,29,23,51,16,12,12,19,6,11,0
81,25,15,99,5,54,34,33,7,45,0
